member_id,recruit_post_id,age_in_range,age_diff,age_range_overlap,gender_match_to_post,gender_match_from_member,gender_match_both,lifestyle_match,personality_match,lifestyle_preference_match,personality_preference_match,smoking_compatible,snoring_compatible,pet_compatible,roommate_count_match,lifestyle_personality_match,compatibility_score,is_bookmarked
303,127,1,0.5,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,1
12,4,0,4.5,0,1,1,1,1,0,1,1,1,0,1,1,0,0.625,0
57,83,0,9.0,0,0,1,0,0,1,0,0,1,1,1,1,0,0.625,0
128,113,0,4.5,0,1,1,1,0,1,1,0,1,0,1,1,0,0.625,0
268,121,1,0.5,1,0,0,0,1,0,0,0,0,1,1,0,0,0.5,0
399,87,0,6.0,0,1,1,1,0,0,1,1,1,1,1,1,0,0.625,0
319,83,1,2.0,1,1,1,1,1,1,1,0,1,1,1,0,1,0.875,0
38,111,1,3.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
306,37,1,2.5,1,1,1,1,0,1,1,0,0,1,1,1,0,0.75,0
380,118,1,1.0,1,0,0,0,1,0,1,1,1,1,1,0,0,0.625,0
275,110,1,2.0,1,0,0,0,1,1,0,0,1,0,1,1,1,0.75,0
295,121,1,5.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,1
399,18,1,4.5,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
356,107,0,7.0,0,1,1,1,1,0,1,1,1,1,1,0,0,0.625,0
42,86,0,12.0,0,1,0,0,0,1,0,1,1,0,1,1,0,0.5,0
292,58,1,0.5,1,1,1,1,1,0,1,1,0,1,1,0,0,0.625,0
269,93,1,3.5,1,0,1,0,1,1,1,1,0,1,1,0,1,0.625,0
289,113,0,4.5,0,1,1,1,1,1,1,1,1,0,1,0,1,0.625,1
202,130,1,3.5,1,0,0,0,1,1,0,1,1,1,1,0,1,0.75,0
231,72,0,19.5,0,1,1,1,0,0,1,1,1,1,1,1,0,0.625,0
30,120,1,0.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
392,5,1,5.5,1,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0
147,92,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,1
217,1,1,1.5,1,0,1,0,1,0,1,1,1,1,1,0,0,0.625,0
17,25,1,0.0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
29,98,1,3.5,1,0,0,0,1,0,1,1,1,1,1,1,0,0.75,0
316,46,0,6.5,0,0,0,0,1,0,1,1,1,0,1,0,0,0.375,0
49,2,1,1.0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
382,84,0,27.5,0,0,1,0,1,0,0,1,1,1,1,0,0,0.5,0
28,18,1,2.5,1,0,0,0,1,1,0,1,1,1,1,1,1,0.875,0
87,25,0,7.0,0,1,1,1,0,1,1,0,1,0,1,1,0,0.625,0
95,109,1,4.0,1,1,1,1,0,1,1,1,0,0,1,1,0,0.625,1
267,21,1,5.5,1,1,1,1,0,0,0,1,0,1,0,1,0,0.5,1
319,98,1,1.5,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
356,55,1,3.5,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
358,18,1,4.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
95,46,0,8.5,0,0,0,0,0,1,1,1,1,0,1,1,0,0.5,0
109,62,1,2.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
348,138,0,7.0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.5,0
288,10,1,3.5,1,0,0,0,0,0,0,1,1,1,1,1,0,0.625,0
276,149,1,3.5,1,0,0,0,1,1,0,0,1,1,1,1,1,0.875,0
46,149,1,0.5,1,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0
233,15,0,7.0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.5,0
241,57,1,1.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
258,77,0,10.5,0,1,0,0,1,0,1,0,1,0,1,1,0,0.5,0
381,57,0,3.0,0,1,0,0,0,1,1,1,1,0,1,1,0,0.5,0
99,83,1,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,0.75,1
24,118,1,1.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
358,44,0,8.5,0,1,1,1,1,1,1,0,1,1,1,0,1,0.75,0
109,38,0,18.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
284,2,0,10.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.375,0
231,25,1,4.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0.75,0
348,18,0,6.5,0,0,0,0,1,0,0,1,1,1,1,0,0,0.5,0
127,25,1,3.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
32,92,1,3.5,1,1,1,1,0,1,1,1,0,1,1,0,0,0.625,0
191,64,0,23.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,0
177,43,1,6.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
212,61,0,10.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.75,0
130,113,1,3.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
333,72,0,13.5,0,1,1,1,0,1,1,1,1,0,1,1,0,0.625,0
43,108,1,1.5,1,0,1,0,1,1,0,0,1,1,1,0,1,0.75,0
187,55,0,6.5,0,0,0,0,0,1,0,0,0,1,1,0,0,0.375,0
277,2,1,0.0,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
263,83,1,0.0,1,1,1,1,0,1,0,0,1,1,1,1,0,0.875,1
57,44,1,5.5,1,1,1,1,1,0,0,0,1,1,1,0,0,0.75,0
352,18,0,6.5,0,0,0,0,1,0,1,1,0,1,1,0,0,0.375,0
202,59,0,9.5,0,1,1,1,1,0,0,1,1,0,1,1,0,0.625,0
360,138,1,2.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
230,15,1,2.0,1,1,0,0,1,1,0,0,1,1,1,0,1,0.75,0
392,38,0,25.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.5,0
136,5,1,4.5,1,1,1,1,0,0,1,1,1,1,1,1,0,0.75,0
46,118,0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25,0
69,2,1,2.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0.875,0
282,59,0,12.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0
311,87,0,8.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
176,102,1,3.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0.5,0
313,38,0,12.0,0,1,1,1,1,1,0,1,1,1,1,0,1,0.75,0
290,1,1,2.5,1,0,0,0,0,1,0,1,1,1,1,0,0,0.625,0
177,132,0,14.0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.5,0
41,98,1,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0
102,120,0,6.5,0,0,1,0,0,1,0,0,1,1,1,1,0,0.625,0
220,25,1,0.0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
16,116,1,4.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
44,2,1,3.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0.875,0
391,107,0,10.0,0,1,1,1,0,0,1,0,0,1,1,0,0,0.375,0
247,111,1,6.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0.625,0
344,98,1,3.5,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
18,37,0,9.5,0,0,0,0,0,1,1,1,0,1,1,1,0,0.5,0
223,58,0,8.5,0,0,0,0,0,0,1,0,0,1,1,0,0,0.25,0
334,113,0,4.5,0,0,0,0,1,1,0,1,1,1,1,1,1,0.75,0
86,79,1,2.5,1,1,0,0,1,1,1,1,0,1,1,1,1,0.75,0
7,102,1,0.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
189,15,1,3.0,1,1,0,0,1,1,1,0,1,1,1,0,1,0.75,0
296,110,0,6.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0.625,0
107,132,0,15.0,0,1,1,1,0,1,0,1,0,1,1,1,0,0.625,0
127,147,1,1.5,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
4,87,0,6.0,0,1,1,1,1,1,0,0,1,1,1,1,1,0.875,0
121,130,1,1.5,1,0,0,0,0,1,0,0,1,1,1,0,0,0.625,0
242,37,0,6.5,0,0,1,0,0,1,0,0,1,0,1,1,0,0.5,0
119,85,0,12.5,0,1,1,1,0,1,0,1,1,1,1,1,0,0.75,0
139,65,1,0.0,1,0,1,0,0,0,1,0,1,1,1,1,0,0.625,0
149,5,1,5.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
130,102,1,4.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
134,56,0,7.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0.75,0
62,86,0,6.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.5,0
164,55,1,2.5,1,0,1,0,0,0,0,1,1,1,1,0,0,0.5,0
366,127,1,1.5,1,1,1,1,1,0,1,0,1,1,1,0,0,0.75,1
346,37,1,4.5,1,0,0,0,0,1,1,0,0,0,1,1,0,0.5,0
265,67,1,2.5,1,1,0,0,1,1,0,0,1,1,1,1,1,0.875,0
382,107,0,8.0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.375,0
181,84,0,19.5,0,1,1,1,1,1,1,0,1,1,1,0,1,0.75,0
192,118,1,3.0,1,0,0,0,1,1,0,1,1,0,1,0,1,0.625,0
241,65,1,1.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
220,43,1,1.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
35,107,1,3.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0.625,0
108,118,1,0.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.75,0
310,98,1,0.5,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
93,84,0,23.5,0,0,0,0,1,0,1,0,1,1,1,0,0,0.5,0
317,83,0,9.0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.75,0
124,101,1,1.0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,1
253,72,0,11.5,0,1,1,1,1,0,1,1,1,1,1,0,0,0.625,0
103,132,0,8.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.375,0
16,2,1,0.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
104,56,1,3.0,1,0,0,0,1,1,0,0,0,1,1,1,1,0.75,0
303,59,0,10.5,0,0,0,0,0,1,1,0,1,1,1,1,0,0.625,0
272,107,0,8.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.375,0
150,79,0,6.5,0,1,0,0,1,1,1,0,1,0,0,1,1,0.5,0
131,127,1,0.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,1
16,130,1,2.5,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
391,14,0,8.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.875,0
257,58,0,24.5,0,0,0,0,0,1,0,1,0,1,1,0,0,0.375,0
102,2,1,5.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.5,0
158,98,1,2.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
59,67,1,5.5,1,1,0,0,1,0,0,0,1,1,1,1,0,0.75,0
107,83,1,5.0,1,1,1,1,0,1,0,1,0,1,1,1,0,0.75,1
6,108,1,1.5,1,1,1,1,0,1,0,1,1,1,0,0,0,0.625,1
211,22,1,2.0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.875,0
76,56,1,5.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0.875,0
93,56,1,4.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
226,43,1,7.5,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,0
69,84,0,18.5,0,1,1,1,0,1,0,0,1,1,1,1,0,0.75,0
184,64,1,2.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0.5,0
81,10,1,0.5,1,0,0,0,1,0,0,1,1,1,1,0,0,0.625,0
324,10,1,3.5,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
309,58,0,5.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0
108,77,0,6.5,0,1,0,0,1,1,1,1,1,1,1,1,1,0.75,0
273,121,1,0.5,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75,1
338,46,1,1.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1
237,136,0,10.0,0,1,1,1,1,1,0,0,1,0,1,0,1,0.625,0
235,1,1,0.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
175,62,1,1.5,1,1,0,0,1,1,1,1,1,1,1,1,1,0.875,0
145,77,1,0.5,1,1,1,1,1,0,0,1,0,1,1,1,0,0.75,1
339,92,1,3.5,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,1
94,84,0,17.5,0,0,1,0,0,0,0,1,1,1,1,1,0,0.5,0
330,132,0,15.0,0,1,0,0,1,1,0,1,0,1,1,1,1,0.625,0
182,62,1,4.5,1,1,0,0,1,0,0,1,1,1,1,0,0,0.625,0
42,15,0,10.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0.5,0
44,107,1,4.0,1,0,1,0,1,1,0,1,1,0,1,1,1,0.75,0
62,84,0,18.5,0,1,1,1,0,0,0,0,1,1,1,1,0,0.625,0
347,62,1,0.5,1,1,1,1,0,1,0,0,1,1,1,0,0,0.75,1
41,61,1,1.5,1,1,0,0,0,0,1,1,1,0,1,1,0,0.5,1
254,25,0,7.0,0,0,1,0,0,1,0,1,1,1,1,1,0,0.625,0
72,64,1,4.0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.5,0
170,14,1,0.5,1,1,1,1,0,1,0,1,1,1,1,1,0,0.875,0
155,102,1,2.0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.625,0
80,55,1,3.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,1
326,64,1,4.0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.625,0
326,37,1,4.5,1,1,1,1,0,1,1,1,1,0,0,1,0,0.625,1
298,132,0,13.0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.75,0
143,110,1,5.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
170,10,1,0.5,1,0,0,0,1,1,0,1,1,1,1,0,1,0.75,0
146,99,1,5.0,1,0,0,0,0,1,1,1,1,1,1,0,0,0.625,0
265,136,1,2.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0.625,0
383,120,1,1.5,1,1,0,0,1,1,0,1,1,1,1,1,1,0.875,1
302,15,1,0.0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.875,1
194,109,1,0.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0.75,0
272,1,0,6.5,0,1,1,1,0,0,0,0,1,1,0,0,0,0.375,0
26,95,0,9.0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.875,0
350,65,0,3.0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.625,0
358,136,0,11.0,0,1,1,1,0,1,1,0,1,1,1,1,0,0.75,0
265,71,0,8.5,0,0,0,0,0,1,0,0,1,1,1,1,0,0.625,0
112,132,0,11.0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.625,0
9,2,1,4.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,0
48,62,1,3.5,1,1,0,0,1,1,1,1,1,1,1,1,1,0.875,0
329,2,1,6.0,1,1,1,1,0,0,1,0,1,1,1,0,0,0.625,0
35,62,1,4.5,1,1,0,0,1,0,0,0,1,1,1,0,0,0.625,0
373,4,0,10.5,0,0,0,0,1,1,0,0,1,0,1,1,1,0.625,0
239,4,1,0.5,1,0,1,0,0,0,1,1,1,1,1,1,0,0.625,0
324,70,1,1.5,1,0,0,0,1,0,1,1,0,1,1,1,0,0.625,0
206,86,0,4.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0.75,0
50,55,1,1.5,1,1,1,1,1,0,1,1,1,1,1,1,0,0.875,1
292,46,0,7.5,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
5,83,1,0.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
236,83,1,4.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.375,0
18,38,0,12.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.5,0
233,109,1,5.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0.875,1
300,57,1,1.0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
326,59,0,7.5,0,1,1,1,0,0,1,1,1,0,0,1,0,0.375,0
343,85,1,2.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,1
147,127,1,1.5,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75,1
77,87,0,4.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0.625,0
365,83,0,6.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0.5,0
45,72,0,19.5,0,1,1,1,1,0,1,1,1,1,1,0,0,0.625,0
322,138,0,5.0,0,1,1,1,1,0,0,0,1,1,1,0,0,0.625,0
36,5,1,4.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,0
126,98,1,3.5,1,0,0,0,0,0,1,0,1,1,1,1,0,0.625,0
194,77,0,5.5,0,1,0,0,1,1,1,1,0,1,1,1,1,0.625,1
99,76,0,5.5,0,1,0,0,0,0,1,0,0,1,1,0,0,0.25,0
256,110,0,12.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
310,84,0,20.5,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
388,121,1,2.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
231,4,0,8.5,0,0,0,0,1,0,1,1,1,1,1,1,0,0.625,0
329,55,1,3.5,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
261,95,1,8.0,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
260,5,0,7.5,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
343,121,1,0.5,1,0,0,0,1,0,0,0,1,1,1,0,0,0.625,0
174,95,1,7.0,1,1,1,1,1,0,0,0,1,1,1,1,0,0.875,0
316,43,0,9.5,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
167,34,1,2.0,1,0,0,0,1,0,1,1,1,1,1,0,0,0.625,0
392,92,1,2.5,1,1,1,1,0,0,0,0,1,1,1,0,0,0.625,0
129,44,1,5.5,1,0,0,0,0,1,1,0,1,1,1,0,0,0.625,0
277,61,1,4.5,1,1,0,0,1,1,1,0,0,1,1,1,1,0.75,0
229,79,1,3.5,1,1,0,0,1,1,1,0,1,0,1,1,1,0.75,0
305,102,1,4.0,1,0,0,0,0,1,0,1,1,1,1,1,0,0.75,0
139,1,1,3.5,1,0,1,0,0,0,1,0,1,1,1,0,0,0.5,0
318,25,1,6.0,1,1,1,1,1,1,1,0,1,0,1,0,1,0.75,0
118,61,0,7.5,0,1,0,0,1,1,0,1,1,0,1,1,1,0.625,0
304,21,1,5.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1
120,102,0,5.0,0,1,1,1,1,0,0,0,1,1,1,1,0,0.75,0
219,14,1,0.5,1,1,1,1,0,0,1,1,1,1,1,0,0,0.625,0
358,67,1,6.5,1,1,0,0,1,1,1,0,1,1,1,1,1,0.875,1
4,58,0,5.5,0,1,1,1,1,1,0,0,1,1,1,0,1,0.75,0
309,56,1,2.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0.875,1
329,15,1,4.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.5,0
276,55,1,1.5,1,1,1,1,0,1,0,0,1,1,1,1,0,0.875,0
135,83,0,8.0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.75,0
203,95,0,9.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.5,0
259,59,0,14.5,0,0,0,0,0,0,0,0,1,0,1,1,0,0.375,0
204,14,0,8.5,0,1,1,1,0,0,1,1,1,1,1,1,0,0.625,0
397,147,1,3.5,1,1,1,1,1,1,0,1,1,0,1,1,1,0.875,0
356,99,0,12.0,0,0,0,0,1,1,1,1,1,1,1,0,1,0.625,0
67,87,0,16.0,0,1,1,1,1,0,1,0,1,1,1,1,0,0.75,0
390,18,0,8.5,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
391,71,1,0.5,1,1,1,1,0,0,1,0,1,1,0,1,0,0.625,0
255,102,1,2.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0.75,0
31,44,1,5.5,1,1,1,1,0,1,0,1,1,1,1,1,0,0.875,1
55,113,0,5.5,0,1,1,1,1,1,0,1,1,1,1,1,1,0.875,0
373,14,0,8.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25,0
173,98,1,3.5,1,0,1,0,1,0,1,0,1,1,1,1,0,0.75,0
129,61,0,7.5,0,1,0,0,1,1,1,0,1,1,1,1,1,0.75,0
371,120,1,1.5,1,1,1,1,1,0,0,0,1,1,1,1,0,0.875,0
126,101,1,4.0,1,0,0,0,0,0,1,0,1,1,1,0,0,0.5,0
303,46,1,4.5,1,0,0,0,1,1,1,0,1,1,1,0,1,0.75,0
359,113,1,3.5,1,0,0,0,1,0,1,0,1,0,1,1,0,0.625,0
300,21,1,5.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,1
259,118,1,3.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.5,0
158,99,1,4.0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.75,0
89,10,0,6.5,0,1,1,1,0,0,0,1,1,1,1,0,0,0.5,0
115,15,0,14.0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.375,0
221,5,1,3.5,1,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0
350,111,0,9.0,0,1,1,1,1,1,1,0,1,1,1,0,1,0.75,0
229,83,1,5.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,1
369,5,0,11.5,0,1,1,1,0,1,0,0,1,1,1,0,0,0.625,0
380,79,1,0.5,1,1,0,0,0,0,1,1,0,1,1,1,0,0.5,0
265,64,1,4.0,1,0,0,0,0,1,0,0,1,1,1,1,0,0.75,0
268,2,1,2.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0.625,0
98,93,1,3.5,1,1,1,1,1,0,0,0,0,1,1,0,0,0.625,0
104,138,1,0.0,1,1,1,1,1,0,0,0,1,0,1,0,0,0.625,0
161,111,1,4.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0.625,0
311,22,1,1.0,1,1,0,0,1,0,1,1,1,0,1,1,0,0.625,0
239,108,0,6.5,0,0,1,0,0,1,1,1,1,1,0,0,0,0.375,0
142,57,1,1.0,1,0,0,0,0,1,1,0,1,1,1,1,0,0.75,0
93,120,1,4.5,1,1,1,1,0,1,1,0,1,1,1,1,0,0.875,0
393,44,1,2.5,1,1,1,1,0,1,1,0,1,1,1,0,0,0.75,0
150,130,0,6.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0.25,0
11,2,1,2.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
60,138,1,3.0,1,0,1,0,0,1,0,1,1,0,1,0,0,0.5,0
247,43,1,6.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0.75,0
133,56,1,0.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
190,116,1,1.5,1,0,1,0,0,1,0,0,1,0,1,1,0,0.625,0
31,109,1,3.0,1,1,1,1,0,0,0,1,1,0,1,1,0,0.625,1
322,95,1,0.0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.75,0
208,77,0,9.5,0,1,1,1,1,1,0,0,0,0,1,1,1,0.625,0
171,56,1,2.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0.875,1
133,92,1,3.5,1,0,0,0,0,0,1,0,1,0,1,0,0,0.375,0
190,46,1,1.5,1,1,1,1,1,1,0,0,1,0,1,0,1,0.75,0
145,138,0,8.0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.625,0
332,58,0,11.5,0,0,1,0,0,0,0,1,1,1,1,0,0,0.375,0
36,121,1,5.5,1,0,0,0,1,0,1,0,1,1,1,1,0,0.75,0
400,149,1,2.5,1,1,1,1,0,1,0,0,1,1,1,1,0,0.875,0
295,61,1,2.5,1,1,0,0,0,0,1,0,1,1,1,1,0,0.625,1
199,58,1,0.5,1,0,0,0,1,1,0,1,1,1,1,0,1,0.75,0
169,37,1,0.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,0
76,136,0,9.0,0,1,1,1,1,1,0,1,1,0,1,0,1,0.625,0
160,71,0,16.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0.375,0
57,113,0,10.5,0,1,1,1,1,0,0,0,1,1,1,1,0,0.75,0
1,56,1,1.0,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
111,138,0,5.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.5,0
78,118,0,8.0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.5,0
219,58,0,4.5,0,0,0,0,1,1,1,1,1,1,1,0,1,0.625,0
312,37,1,4.5,1,1,1,1,1,0,1,0,1,1,1,1,0,0.875,0
267,64,0,7.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0
129,25,1,3.0,1,1,1,1,0,1,1,0,1,1,1,0,0,0.75,0
248,84,0,21.5,0,1,1,1,0,1,1,0,1,1,1,1,0,0.75,0
107,5,0,6.5,0,1,1,1,0,1,0,1,1,0,1,0,0,0.5,0
222,113,0,10.5,0,0,1,0,1,0,0,0,1,1,1,0,0,0.5,0
40,55,1,2.5,1,0,0,0,1,1,1,0,1,1,1,1,1,0.875,0
320,110,1,4.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.625,0
255,138,1,2.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1
386,62,1,4.5,1,1,0,0,0,0,0,1,1,1,1,1,0,0.625,0
125,136,1,3.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0.5,0
182,95,1,8.0,1,0,0,0,1,1,0,1,1,1,1,1,1,0.875,0
260,98,0,8.5,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0
152,109,0,12.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.75,0
161,116,0,6.5,0,0,0,0,0,0,0,0,0,1,1,1,0,0.375,0
289,34,0,7.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.375,0
243,120,1,1.5,1,0,0,0,0,1,0,0,1,1,0,1,0,0.625,0
18,2,0,8.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.625,0
26,99,0,12.0,0,1,1,1,1,0,0,1,1,1,1,0,0,0.625,0
37,101,1,1.0,1,1,1,1,1,0,1,1,1,0,1,1,0,0.75,1
48,110,1,4.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.875,1
22,64,1,4.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.625,0
5,74,1,1.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0.75,0
23,62,1,1.5,1,1,1,1,1,0,1,0,1,1,1,0,0,0.75,0
226,67,1,6.5,1,1,0,0,1,1,0,0,0,1,1,1,1,0.75,1
60,74,1,3.0,1,0,1,0,1,1,0,1,1,1,1,0,1,0.75,0
162,44,1,2.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1
188,25,1,2.0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.625,1
117,113,0,8.5,0,0,1,0,0,0,1,1,1,0,1,1,0,0.375,0
